'chr'	'start'	'end'	'WT_1_H2Bub_scaled.bw'	'hrp1_1_H2Bub_scaled.bw'	'hrp3_1_H2Bub_scaled.bw'	'hrp1hrp3_1_H2Bub_scaled.bw'	'prf1_1_H2Bub_scaled.bw'
I	161563	161982	-1.0659929484235644	-1.0702436632501198	-1.0663620563566258	-1.9634988754632081	-2.563693422548526
I	163320	163758	0.1474970402238576	-1.2414959467709337	-0.5089137873029737	-0.3408286970993291	-0.6495488340706994
I	166778	167260	0.455433052647627	0.5366124192395738	0.24641891803082341	0.3913250790514763	-0.2098429817474482
I	168907	169478	1.3765492467454352	1.412630687035529	0.6782559566265021	0.9155838253097234	0.49982348113319136
I	170587	170677	-0.4884005609485838	-0.2610225009007586	-0.2749820397131973	-0.8146810359425015	-1.1082074403762818
I	171342	172386	0.5702135657533376	0.9675642112936553	0.2602048824573385	0.6119634709413023	-0.3444796251976627
I	172600	173655	0.7302964267459525	0.8196920107439232	0.6582088069102211	0.7380760332080425	-0.7014650217390738
I	176133	176334	-0.744230856794623	-0.5195406669407935	-0.8288297758470127	-1.062108095605575	-1.2714645531936664
I	176956	177980	-0.7480126047134399	-0.46498243810608986	-0.6921393430233	-0.7022642235457898	-0.8900555312633514
I	180541	180717	-0.07958221113288098	0.7587591089646925	-0.2353165610693395	0.8113657615401528	-0.3401404648003253
I	181568	181901	-0.4224545583800153	-0.26353336073033085	-0.7612924643822977	-0.7399105875341742	-0.5964177105094757
I	184300	185281	1.3368981469297263	1.6977020526539903	1.3921183019360026	1.3442431945489695	0.1543378806430144
I	186947	187263	2.715738460987429	2.8865602869021743	2.761317439471619	2.3043622483935535	1.0163947354907854
I	189487	190005	-1.2476238781967448	-1.2185277593642128	-0.6176447226273968	-0.8376511155670818	-0.5510201299325724
I	190618	191061	0.6515040132248644	0.7527440072081428	0.6111286728228726	0.28477399661699754	-0.15852330172220014
I	192867	193337	2.592898253684348	2.829656988509158	1.8006700079491798	1.629578026051217	0.6588323791293388
I	194870	195255	0.3283555957778998	0.3505128953944553	0.47555121049502647	0.44261023731200727	-0.23059487030780934
I	197484	198256	0.36911161947217913	0.60429542095743	0.45081093774413583	0.15372032911873815	-0.8304271971929934
I	200413	200781	2.0232068024899648	1.6218615984139235	1.7727765525164811	1.7629363543313483	0.4133599880353912
I	202504	202892	-0.16849463117145694	0.6792036156102861	-0.060955440642350575	-0.14749215148898207	0.011613890658295954
I	203931	204098	-0.8968000947358366	-1.417769051954418	-1.2506909006370042	-0.925169477295019	-1.472421698584528
I	204815	205237	0.7974892865990011	0.46465297869596434	0.03818607586325627	0.37161134162220344	-0.2627083057652435
I	207318	207739	1.6632234792528129	1.1021130261256973	0.9115208250043512	0.7329765636465045	-0.0749680942229732
I	207460	208107	1.063844148869953	1.0881428498388994	1.016099091776153	0.9297976308549759	-0.7872102321881277
I	210164	210827	1.2432490037150152	1.2379928253714676	1.4429980755571505	1.253438980061544	0.3434681082748405
I	212589	213026	0.5808715509502238	1.0786835971358713	1.744664706545509	0.808238812319474	0.4553390153400276
I	214221	214420	-0.6447031053166893	-1.0092086696145524	-1.044913196683529	-0.6827934671886003	-1.1915118388794175
I	214734	215338	-1.0824155807988534	-1.6211165777894834	-1.7065486537897034	-1.6716772183677218	-1.2799331922367807
I	214757	215492	-1.2768147019707428	-1.6671682159916885	-1.8619695922144417	-1.692349582951085	-0.9700997776269508
I	219904	220726	0.9900956739068322	1.1921228907230126	1.1363538067300245	1.132360301331012	1.1114689524852446
I	222850	223428	0.6548147792170617	0.7112693941046623	1.330235265943006	0.9459312540127744	0.1952658560784424
I	226639	227919	1.2160633217692376	1.6454088010787964	1.2961489136219027	1.3532024508714677	0.01128299102187157
I	230032	230413	-1.3755381235613284	-0.9838311090244083	-1.4851129604919062	-1.5299518469750413	-1.2926892099261598
I	230539	230738	-1.7962961682123155	-1.7151491908571828	-1.5204215756612807	-1.8036518896644438	-2.037334162086698
I	231780	232349	2.027392469726254	1.5482278525934068	1.4885363078075469	1.0189179442888403	-0.06585093798453025
I	234031	234531	0.35661970752477645	-0.06906360636651517	0.04696226891316473	-0.21056194910407067	-1.0774830872938037
I	235740	236207	-0.42433960075296734	0.02892937193718406	-0.38248958626893653	0.2704807175303424	-0.3962139220775167
I	235780	235903	1.4788478249456825	1.3136891305931215	1.352829712435482	2.65233612157465	0.7357983358991824
I	237372	237546	-0.08022863704754019	0.5419192596970276	0.896528355006514	-0.18575946429487447	-0.3836890942338137
I	237397	237559	-0.1602911609282464	0.4576257515072041	0.8938800151701327	0.02323731109154997	-0.48674315042336713
I	238161	238401	-1.8221697141726811	-2.2511383990446725	-1.9521622841556867	-2.4435798709591228	-1.4309459410607814
I	238425	238583	-1.8954715110078644	-4.023568200159676	-2.743619186968743	-2.2389900525913964	-1.650477176225638
I	238618	239017	-2.6536011474771906	-2.1494554621832713	-3.2562106265161272	-3.1027592698434243	-1.597948040323038
I	239293	239734	-2.6610274131065594	-2.7013002123827294	-2.3598106802185645	-3.3496482864258783	-1.5223424040277904
I	239882	240112	-1.4229592411414436	-3.225231107421543	-3.3819718143214352	-3.3314425426980723	-0.8235050682140433
I	242021	242528	-0.10350592455163568	0.2508848441500195	-0.036841979048249755	-0.17460577609476724	-0.046277179461729365
I	245234	246014	1.1106708636459632	0.8352475541524398	0.31364972909482625	0.4914077084654799	-0.5750102003319906
I	245619	246325	0.7202687861645863	0.9579843519514073	0.490233055497955	0.5757022213676243	-0.5744241813709564
I	248059	248226	0.6868405459883684	0.7603036561412012	0.5394849696916021	-0.2973301861725168	-1.4307327707727513
I	248089	248274	0.7144943111651653	0.7150109642260783	0.48517528627369855	-0.23981329955764719	-1.5031232030005068
I	249752	250339	0.5484348246272418	0.18119256776556042	-0.1319782322247273	0.21668935138659806	-0.580789924683319
I	252819	253642	0.17035314917998934	0.40117265541382585	0.13455815321040474	0.28415338481472013	-0.4981180263347788
I	256204	256470	1.1285385083883328	1.2652189503038735	0.03273307840178784	0.04245258696881452	-0.9005484237034518
I	257688	258591	1.0186556905448636	1.3351050553263752	1.514881473849646	1.483888426450136	0.324225273597016
I	262463	265326	0.5599982968435977	0.6379156069234247	0.9100199680564872	0.8892060344668063	-0.8968139757961815
I	271597	271884	0.3751411041316255	1.0725273222042708	0.1260498769480722	0.2794312496218532	-1.1113312230915973
I	271627	271994	0.30026264427793126	1.0094581385236994	0.04042800987514918	0.33260339750256135	-0.7937497316329291
I	275305	275757	0.24938107958986563	0.19353932249400996	0.6331593951424667	0.3257508180665668	-1.3963233646565834
I	277279	277710	0.5013010664183967	0.0038392693009616464	0.2119825570530792	0.029663498690589537	-0.847892559623981
I	278953	280101	0.7211333171665045	0.7457510552755217	0.022854518624548306	0.11886689571553408	-0.22692236036373767
I	282047	282280	-0.5624317759607994	0.4133723166175666	-0.7667223739521698	-0.6240647101191237	0.05067642707809358
I	284800	286267	0.7466105041555913	1.0348831182478557	0.6100496365963884	0.6719813379497047	-0.7381448559673287
I	290333	290864	1.2597766070716125	1.365676096154696	1.4877624031289598	1.461600733791143	0.2170634193893122
I	292892	293348	2.1049776320394717	1.9256382528365703	2.5904892382391713	1.8727265687888128	0.05085114514038555
I	296861	297996	0.4323800241747617	0.45798569179316445	0.548856468772048	0.46497081202032287	-0.7179079823430939
I	300541	301173	0.8638766606020022	0.8633353708877782	0.8983878096730649	0.8019614142801943	0.13128735365558275
I	303291	303581	0.5231768511749547	-0.7638620890420059	-0.6922467774358289	-0.4260977571123633	-0.6325201325182771
I	304604	304792	0.37459356274376526	0.7312992763646106	0.24425903291619838	-0.6598108853114412	-1.130760818561341
I	305895	306184	0.2989209127261152	0.3571189207421248	-0.10014114952511251	0.35388015295704345	-0.8163179410492621
I	307401	307720	0.5726498171050673	0.7746627285002168	0.8888710544307403	0.8761593249150578	0.28457317599401954
I	309047	309502	0.7417982318571635	0.6986365968873213	0.6034892659675289	0.47365577298972583	-0.663604262487574
I	310819	311150	0.33361925011967786	-0.12020075461177263	0.2545613810825204	0.15701723669365814	-0.6907137703949591
I	312598	313079	0.33490795106191396	0.2708746937356246	0.25457959069208225	0.05728259041136723	-0.36344868573602174
I	314295	314642	0.8007410438328724	0.6823855342627946	0.3808303974375601	1.0442231273444997	0.6178546569361123
I	317974	318463	0.43831894654925374	0.27972044794989753	0.5509093175880261	-0.16609518403655912	-0.11720975091517094
I	320292	320803	0.1842192111704535	0.6064593226716302	0.11341605331828916	0.2898643801859972	0.541963067798786
I	322383	322965	0.941745814246436	1.2002191545883405	1.2873959411255682	0.9924707234520274	-0.7868303560981482
I	324721	325061	-0.11127569612444324	-0.026448348657611538	-0.7326375315294547	-0.8476737324805821	0.11066911544869928
I	326951	327341	0.4322664462603055	0.9202805085824086	0.4642958558236177	0.5759333407267546	-0.4386101754883734
I	328892	329240	0.44673843264322854	0.07545149317760577	0.12022421680305195	0.08448947496155555	-0.9980122526657993
I	331319	332074	0.6247199836674313	0.5285725309260634	0.8837690242245448	0.7355966127767468	-0.16706904477581677
I	333047	333224	-0.781915504716884	-0.5723896802660856	-0.8123758229832191	-0.8431015080314571	-1.6579868874307406
I	333871	334217	0.48956014418360816	0.3776840759667358	-0.2133118987535638	0.5074310045705495	-0.0010077785216056543
I	334986	335368	1.7686724593346033	1.7225860585092874	1.280637626872637	1.1473490260346397	1.0624540482516065
I	336779	337238	1.2551158704269425	1.7160324275104049	1.2314385465287434	1.02948317967339	0.8141114580118318
I	338675	339038	-0.0513403231057418	-0.019923436464408296	0.0409591441188962	-0.3559449366332332	-0.13695586349599617
I	339490	339519	0.879188270404421	0.4407673580893155	-1.750426909019207	-0.21698852114636322	-1.165056874012125
I	340986	341596	2.1828783439808204	2.368283869008549	1.6460317830570408	2.172119614921632	-0.39851699920951345
I	343633	344405	1.9519234771401153	2.5518495577913494	2.0352860937773256	2.0099734440059858	0.8481414626398331
I	345749	345940	0.6603229836955744	0.7031086928245285	0.17891262873461108	-0.577538605291806	-1.5047859752365431
I	347676	348501	0.527030238943389	0.3760095729018703	0.8081027272542317	0.3116105184208263	-0.9132743429472953
I	350912	351373	1.0064859891920441	1.1268534087565871	1.4042028969642655	1.2928216550458795	-0.29221334740713467
I	351671	352387	1.067086517977315	1.4149365515848777	0.32908472391925025	0.15517143417389118	-0.6634449773785456
I	354509	355199	0.580704734377239	0.7456598057681559	0.2723065527925349	-0.15079480597506398	0.1417063825102388
I	358187	358618	-0.2648757055440697	-0.32721264828904045	0.30021124735059707	0.2214135222939592	-0.9267998637151829
I	358764	358921	-0.9126444474147384	0.4768261359470665	-0.46544196539718635	-0.37419245278189894	-0.08284654484907533
I	360399	360780	1.6018842940568299	1.522740130349407	1.2782134720346747	1.2193130555115348	-0.695076406197598
I	361726	361840	-1.0924351889836161	-1.9007002606726529	-2.253967147124441	-2.318308391069111	-1.8786390580629047
I	361944	362514	-0.3969616564807662	-0.30040866967878843	-1.1233341266515484	-1.513877964124345	-1.5015446729549582
I	363066	363475	0.47714082324253465	0.8983615052118934	0.44344309925427317	0.5464774181469728	-1.0197445899430289
I	365168	365187	-2.9259530996021472	-3.098248393912064	-1.9912320814634625	-1.395674234942386	-1.9018800258636475
I	365472	365795	0.0234044182933175	0.23123353655124226	0.08479369184919186	-0.5902479600057513	-0.1835991883673489
I	367032	367318	0.17079503782145627	0.5101594573759533	0.5422653434732994	0.24332991573256213	-0.3346320122701826
I	368671	369097	0.02249727046615641	0.23983534440800477	0.10558851657024292	-0.2509725356382698	-0.7520975619204727
I	371954	373036	0.7987426308651288	0.45253933474669394	0.5148523202885542	0.1158193949101813	-0.49339793527853465
I	376060	376932	1.0706146198237707	1.116705260823626	1.3546992737656338	1.2816231368878566	0.10304572446630632
I	385530	385852	-0.07683376070713589	0.12649149411236463	-0.5826108390176148	-0.5366300801220147	-2.056278933140432
I	386676	387069	1.5746855347514457	1.6485524341350293	1.9207531947822667	1.8209189868155327	-0.26733356795769003
I	388492	388738	-0.6965118607854456	-0.5366008739343019	-0.2493270797336974	-0.4384158642903894	-0.17397151878330766
I	388671	388831	-0.7531192949041724	-0.2765117959410418	-0.06641197940334678	-0.45959245003759863	-0.983602632349357
I	389697	389971	0.7652485466351474	0.12301493751779062	-0.21707681541154364	-0.37686901463426814	-0.6182977581111184
I	390808	391009	0.9941383454930129	1.0217794761135803	0.9758164752182082	1.2224590173408167	0.29740787715424055
I	394259	395574	0.5335060082642298	0.3564650114806433	0.580633973908515	0.23333745764960812	-0.8015507810179272
I	398716	399973	0.4604093689110512	0.3700320479826218	-0.4792629601335184	-0.33989762199237983	-0.4316505511032747
I	400864	401565	0.615131843149577	1.1533880138108121	1.152277868756554	0.8982672978341367	-0.3575207083758376
I	403130	403374	-0.29813622475647533	0.7418701609016441	0.14813245858302432	-0.1945678613866206	-1.670008026185583
I	404003	404645	0.49523456249606573	0.5519157839747512	0.20559246227945957	-0.1510641898820612	-1.2103005214753877
I	406223	406719	-0.435466710778494	0.2909808292113725	0.718923626077031	-0.29968388934409423	-0.8256693463979079
I	408779	409312	0.1887049525574297	0.903712360149924	0.6252849317919358	0.9012147903016037	-0.7976789153032494
I	412461	413123	0.9011427227554004	0.8821557341565538	1.4231290001523458	0.8077618011535115	-0.3307779723401336
I	414539	414686	-1.1220318058721062	-1.848552323523022	-0.5301078651227108	-2.1947416902399386	-1.4990155119068769
I	415875	416751	0.6360296376546223	0.5331597956130494	0.7838481034753529	0.8454080937006703	0.1323304781630703
I	418875	419401	-0.20896385074858714	-0.2968103199295997	-0.1674389594797569	-0.1825322011351132	-0.2872454702726675
I	420954	421966	0.10895894454873126	-0.09895922943537415	0.438508226221258	-0.2546727906385429	-0.7809175352616744
I	424582	424910	1.5174475086898338	1.3920854619000016	2.1324794823076667	2.1686083089287687	0.7147604108038472
I	426185	426595	0.23282143646260586	-0.4605280383512741	-0.1702117607360933	0.06351708330032302	-0.7918808641048466
I	428141	428801	-0.5800988652178961	-0.8497470526645581	-0.9460457910981143	-1.1913278365225504	-0.37692660552759966
I	429513	429755	-1.3742482179452564	-1.6064756473233877	-1.9316084877518582	-1.292124390848412	-1.9025666171854192
I	430325	430561	0.02465079375049415	0.32756346313606444	-0.7373057189634291	0.36937698522598433	-0.4201785515425569
I	430474	430667	-0.43274723643972657	0.16237586398893689	-0.5513220631705664	0.07636221747729599	-0.17316330699105337
I	431181	431221	0.20673568099737166	-0.4880812160670757	0.5009842026978731	0.5983799710869789	-0.4812264658510685
I	432296	432761	0.027684729362046846	0.3516846302866695	0.17081407878988533	0.06283600001485758	-1.1771637756657858
I	434741	435061	0.04325665271317121	-0.21395465811365283	0.34019044636952456	0.23449847096817394	-0.9126206285320222
I	435567	435794	-0.2654989088684452	0.011759816525331679	-0.6858416563679468	0.05407593085836734	-0.6756226811968282
I	437794	438214	-0.8605641704584871	-1.0685416008744921	-1.1961705969203087	-1.4421358234825588	-0.6144778836873316
I	439579	439798	-2.4125912216700374	-2.7267484643143605	-3.0590958301335167	-2.8995799800576685	-2.9675555348940637
I	443096	443971	0.9689472896902902	1.4094425200544085	0.9839609681919642	0.9177917224121094	-0.05429572910853796
I	446012	446032	-1.800083976984024	-1.8638464868068696	-2.8183769822120666	-0.9238191578537226	-1.321679961681366
I	446372	446471	-1.125710291091842	-1.5544081685518978	-1.9141798031450523	-0.2318226234479384	-0.3976271307528621
I	447714	448718	0.7276977463072515	0.984501692897295	0.567571507526109	0.40417786370235603	-0.05050461871215547
I	452210	452885	0.3336116330491172	0.10044843622103886	-0.3109940821994786	0.2619010977998928	-0.4801751514275869
I	462186	462657	-0.018288762389727712	0.20870245718288447	0.7930033872667265	0.8460915287335714	-0.8460664201978665
I	468996	469294	1.3378163840146673	1.2161060699680508	0.5501949668005609	1.2094186288398385	-0.14610115519956055
I	471484	472236	1.1222964935004711	1.972145992390653	1.5946345133508772	1.5758376324430425	0.4803859718896924
I	474314	474575	0.15588294409243997	0.2413554198440464	0.7077956620989174	0.7603847810363404	-0.6574334725452109
I	475733	475923	2.3766498753899024	2.7325295310271414	2.879016278919421	2.8397249209253412	-0.09206686135577528
I	477599	478161	-0.04606425839731489	0.5889822719937681	0.4608236934005339	0.569636524930013	-0.35696272366411747
I	480800	481586	1.314431388224961	1.3217071405500553	1.1344660173855134	1.290196491030943	0.03476881438216939
I	483920	484577	1.0989366741666693	1.2653484231079368	1.5660013041176934	1.316200991562331	0.3216138416660249
I	487222	487971	-0.18984278015921685	0.15934260358141167	-0.22933663941114066	-0.45718660740771183	-0.9443708567498363
I	489195	489281	0.17588482773321312	-0.44352738429294075	0.12237490829470199	-0.4221514913924905	-1.799732668455257
I	490530	491080	-0.4790962878614664	-0.3291733184998686	-0.1607744388282299	-0.493105780324814	-0.8665877953309312
I	491902	491945	-1.170056582883347	-0.4969320172487303	-0.7175981513289518	-1.2791088486826696	-0.7656472339186557
I	493772	495157	0.7887158578672994	0.6225734527257375	0.7188656370252478	0.808126512134979	0.07647195507559104
I	498309	498548	0.3057066738979587	1.0099468392058895	0.46836373128900965	0.28650353315079813	0.7668095143257628
I	499767	500212	0.5149818406011282	0.8601213192002157	0.6088436498338085	0.3551112678252537	-0.9143848112376218
I	501320	501421	-0.14569278666288546	-0.02395614162825122	-0.012069924789858927	-1.0658247836745611	-0.4227419039142309
I	502078	502242	-0.7020629001099888	-1.156690423081561	-0.6521344592158751	-0.44429654200992935	-0.3680708434705327
I	503413	503831	0.6293816858786715	0.37409969266397103	0.04101288801117056	0.21738827241023193	0.04768444490774967
I	504525	504650	-0.8064233958721161	-1.2446443915367127	-1.0981077790260314	-2.1960779666900634	-1.2196615934371948
I	505081	505312	-0.0658465733880669	-0.7027201576730906	-1.0786654275733154	-1.0075050302140125	-0.17863319271538422
I	506020	506132	-0.7035311338092599	-0.7242449506052903	-0.11980270940278258	0.1604133880963283	-0.45876203859890147
I	506801	507069	0.5538855751058949	0.4028942456552342	0.5098112566247165	0.7308915999731911	0.5309313167331379
I	508709	509302	0.7030247373987009	1.0366508625078676	1.160566964097208	0.7087928430251086	0.13938369412245277
I	510688	510890	0.4290535374000521	-0.050238214543845396	0.13698203583930316	-0.5580938164845551	-1.0302972383059488
I	511719	512273	-0.085036878421943	-0.09265294810252715	0.11678696458567513	-0.0178865183330568	-1.4981293060181373
I	514081	514361	0.08821326650546066	-0.2902175087747829	0.1361296615846056	-0.12061231597991927	-0.3782134482637048
I	515615	516439	-0.004763701760653146	-0.07379947838274019	-1.1110449262267177	-0.4757506079812652	-0.8394624283244309
I	516221	516649	0.21281660201080213	0.39674560813598825	-0.6071666057143256	-0.007947968704208174	-0.24522246053076793
I	518217	518618	0.6661905225672924	0.9491238826305194	0.7042377929289145	0.8962830699738719	-0.5311132379069557
I	523907	524742	0.8256052382235042	0.7580087913010649	0.3508412058710338	0.31626458740234376	-0.027405939284912847
I	526675	526718	0.6503431450488956	0.8063107659650404	1.381611139275307	1.1173558290614638	-0.8619037700253863
I	526997	527010	1.1533077221650343	1.526890727189871	0.47850346106749314	1.1084277171355028	-0.2454314438196329
I	527110	527587	0.09924423533728038	0.8282770268322287	-0.04073536114775004	0.16727647953813182	-1.385804330777822
I	527251	527259	0.7788230180740356	1.0290800333023071	0.2220969945192337	1.0130200386047363	-1.3717399835586548
I	527300	527358	0.026342288430394798	0.6407025672238449	0.5490267892079107	0.10055567581078102	-1.457597251596122
I	527680	527691	-2.032130002975464	-0.251460999250412	-1.573830008506775	-1.6733499765396118	-3.1558499336242676
I	528330	528604	-0.48433003955296355	-0.36629971551851637	-0.2606785436616327	-0.5647235454542794	-0.5716600573220609
I	529623	529851	0.9112981517325368	0.965133011341095	0.2819602766417359	0.4354628486591473	-1.8384106802312952
I	530704	531130	1.7638779118866987	1.6154429221377127	1.5133359989090145	1.792718445471195	0.01111584400294672
I	532752	533231	1.059751447049088	0.7014303081095343	0.6144038071167618	0.39370618459868484	-0.1398603815764251
I	535996	536934	1.908972945711506	2.124568825337424	2.006933436688584	1.6890280393750938	0.28541748934971495
I	538437	538962	0.0348907900920936	0.5563455162729536	-0.06257938354497865	-0.007090873285418465	-2.0677099388128237
I	540764	541187	2.30466054432781	1.9944510693809383	1.3399750153505492	1.9705195015485686	-0.549199912899634
I	542197	542626	0.5352143349618779	0.1328106271776008	-0.016779716819685413	0.04229847168971053	-0.3108925308561656
I	542334	542899	0.5869649120079007	0.45328743120210363	0.054393168465456866	-0.03004013191150353	-0.4718921442856122
I	542631	543159	0.658166568500526	0.8195535112877913	-0.1633430925042679	0.06226872247255718	-1.4468138882586958
I	545203	545741	0.7584946710213007	1.4297569203554032	1.6083151876483266	0.9028380410157172	0.0016928490659838273
I	547567	548018	0.5570313549391975	0.5604006605359112	1.0300450473032612	1.076502509200388	0.8649936140145272
I	548826	549103	-0.43085630279747156	-0.1102932153088091	-0.48433105876191856	-0.36795222291232016	-0.7833525725919417
I	549661	550108	0.04194973247288258	0.007757151781183394	-0.14731788378567237	-0.1507450850405449	-1.6451522042553963
I	551474	552181	0.4082672945322545	0.07051952299694866	0.16111087151230055	-0.09684042573301846	-0.48476708566709364
I	555491	555697	1.044576766710837	0.9775008196101606	1.4759527647379533	1.4568567235492966	0.9904164080191584
I	556227	557168	1.3295220040818965	1.5127306600280825	1.3948589901412332	1.7651571652030338	0.3562375457633948
I	559737	560151	0.8334822525148806	0.8153227067846076	0.6200892683557249	1.0783817000723115	0.31019081190624387
I	561500	561838	0.4033322046075523	0.8584682200787336	0.5489076303659811	1.0599685930288756	-0.2067121767753063
I	564202	564492	0.601826892459187	0.5138014525432011	0.8687469816413419	0.6211580011351355	-0.6294711131895571
I	567229	568326	0.2685384118002767	0.4270374690693079	0.9132820977182309	0.7219954265500592	0.29103455090587965
I	572646	573592	1.0168419969006268	0.7162510140804106	1.037146715966642	0.7196581094915216	0.10234861695867259
I	575883	576498	2.229416253702427	1.89723110024522	2.181585959690373	2.12301107170136	0.6080761185896439
I	578824	579199	-0.6692773576577504	-0.34315529225269953	-0.5040461653073629	-0.04467237408210834	-1.6964786410331727
I	580416	580948	0.2119672451767006	-0.031520007864425055	0.20818088981287933	0.23116626645809502	-0.7738664222275489
I	582817	583345	1.16467235728421	1.2561414763331413	1.4517605741592972	0.8151801800298871	0.15444233372567617
I	585763	586340	-0.7499148345696037	-0.12266150500263819	-0.5928188634187345	-0.8106140478722351	-0.9975681632008255
I	586085	586889	-1.074314987789932	-0.7417659474842584	-0.7791329288008202	-0.29455949640985746	-0.8137954362707944
I	586479	587086	-1.2183576029229792	-1.0924123161805324	-0.7518610351119049	-0.09405957547030251	-0.23575489011576287
I	589188	589709	1.1898123270719385	1.607237633954083	0.9666119211866393	0.9301964313421048	-0.09856228767996994
I	591066	591428	-0.4708497874973887	-0.4209425575093454	-0.40274145673363576	-0.241831236287134	0.3260789325956682
I	592642	593063	0.788367493347997	0.8916694459609351	1.2359046791624853	0.8073656383786801	-0.538552255411754
I	595713	596619	0.9976874660129842	0.7657416142848944	0.7823387587254673	0.3141917635852401	-0.09032437798203223
