'chr'	'start'	'end'	'WT_1_H2Bub_scaled.bw'	'hrp1_1_H2Bub_scaled.bw'	'hrp3_1_H2Bub_scaled.bw'	'hrp1hrp3_1_H2Bub_scaled.bw'	'prf1_1_H2Bub_scaled.bw'
I	339433	339461	0.17505224607884884	0.5449384834085192	-1.7838442495891027	-0.7747764331953866	-1.2895867781979697
I	339766	340376	1.3743945932290593	1.9582253971060768	0.01527220882841798	0.4392605518586323	-0.07884400115638483
I	342090	342861	-0.04034816438933755	-0.24681102628753207	-0.9459814642702172	-0.8988535973588359	-0.6349696775779959
I	346131	346322	0.14024464957689114	0.1323784355717804	0.13804152785405438	-0.03440560739857988	-0.393713602942478
I	349326	350151	0.04934835274436258	-0.004148855128432767	-0.26316905799634527	-0.7410510080973308	-1.029593600463867
I	350239	350955	0.2685964538315155	0.6384373436052373	0.30452544968991474	0.6711295019476232	-0.8233542486806739
I	351834	352296	0.8854662719227019	1.2133465983392873	0.40833824415473485	0.0983906572974928	-0.7462652024865408
I	355889	356580	0.5267625134950437	0.7012929774702199	0.8003478736162466	0.6981837294743748	-0.413250096277071
I	357325	357756	-0.24844915900388062	-0.4892026151243053	-0.13708607659928	-0.9561912384221283	-0.5188259542541548
I	359078	359235	-1.166055361176752	-1.9782208302977737	-2.0566926048060132	-2.055677689564456	-1.499805289848595
I	359638	360018	1.4281865661865787	0.6307780122286395	0.19202294710435366	0.24606960834445138	-0.45115435045751695
I	361498	361612	-2.3322027858934904	-1.882964735491234	-3.2569023726279274	-3.1843688216125754	-1.6835690898853435
I	362248	362657	0.16578378399445795	0.6242305916941253	-0.03814620112836325	-0.4820298485111782	-0.2280794411947755
I	363084	363654	0.3302801475514507	0.4787645189810479	0.042912619563407806	0.3736495825609094	-0.9746295540871327
I	365206	365226	-3.0696519136428835	-2.933332109451294	-2.0734404563903808	-1.7027779459953307	-1.8256070375442506
I	366118	366442	-0.5151357585679234	-0.054095484132384075	-0.6724192344549077	-1.090568337727476	-1.3493832007602409
I	367604	367890	-0.12209159286751353	-0.11418159548323471	-0.53981115972506	-0.6259630392859137	-0.4654078629727547
I	369523	369950	0.006656573736381475	0.050644330313948334	-1.372180452670649	-0.6399041092856427	-1.0711105393825984
I	369791	370872	0.29982694740321875	0.5158699273577892	-0.4916314700794484	-0.5448466701313481	-0.6648861980173568
I	374316	375188	1.0086256340713402	1.0190084774122325	0.5087360536067858	0.7095627865222616	-0.37682268895140486
I	384886	385208	0.10059244169489197	0.0607874899891477	0.46664790374151666	0.17993850713908116	-1.3997067797998464
I	387462	387856	1.154812937082373	0.9547125087852405	0.8667231122324914	0.4727619651156634	-0.25045280077679055
I	388352	388511	-0.8497274206869257	-0.486702893515053	-0.1250050166305506	-0.5681116674446834	-0.25712195676077837
I	388983	389229	-0.2910812379928624	-0.946388109670422	0.27498543117104507	-0.48577397134972783	-0.5084770673779937
I	390245	390520	0.7048436327414079	0.4805905892090364	0.11613653640855442	0.13037256625565616	-0.41303657162087887
I	390407	390607	0.9363608011603355	0.705846273303032	0.3436815389059484	0.3877404893189669	-0.08160846893908456
I	391628	392943	-0.04499795169612755	-0.082302518779334	-0.6517105106600337	-0.40380552217896903	-1.222687855796669
I	399462	400163	0.4013690302857914	0.6477683473686646	-0.07439913109347447	-0.2622570470028614	0.033124990878193594
I	401230	402487	-0.6905896977839625	-0.3408212994049728	-0.37538006244619976	-0.7390780905493688	-0.6329417383623389
I	402719	403361	-1.1766703776852736	-1.2198335244508918	-0.7685507175206523	-1.2862669136027032	-1.1896294367345879
I	403618	403862	0.5511235842695001	0.3212193395927182	0.5091999496837132	0.06906144683951604	-1.0928255314404358
I	407214	407710	-0.38774905137876386	-0.907501407147896	-0.9652495975756357	-0.6276877201612918	-1.907907347945917
I	407714	408246	1.2196252391589595	0.6342757650391948	-0.15727718412540012	-0.05651758501964404	-1.0425741317913049
I	413785	414448	0.34349378355993676	0.2624632948349324	0.10203697462179902	-0.3684998603473062	-0.7095353580550551
I	414245	414392	-0.7301436435608637	-0.45241044228579724	-0.5068803991184754	-0.8208183563079964	-0.6677813802142533
I	417627	418504	0.6823821669157718	0.5986796912364023	-0.0750627992253755	-0.1976593953418623	-1.231713874495016
I	417823	418349	0.8281187071064806	0.7137678420877601	0.06903088547487676	-0.14119480553830305	-1.3080583585341223
I	422978	423991	-0.2564760834749453	-0.02345007240713408	-0.4327923088695078	-0.967259091285939	-1.1092291128717784
I	423926	424254	0.7484906100463576	0.6382862197734961	0.3469295138947484	0.27544844082397657	-0.8316650635040388
I	427005	427415	0.019898343649579257	0.21718633749590413	0.39604927176927646	0.04170027747750282	-0.25737965749803837
I	429030	429271	-1.913104736458711	-1.1130131333448086	-1.9798597443647898	-3.2982800966476504	-2.208676700770113
I	429461	430121	-1.1282805421135642	-1.7167575246231122	-1.4472224688383215	-1.7132171019460216	-1.690336895440564
I	430088	430281	-0.37037883698940277	0.11030388289912955	-0.29031929387252564	-0.7962538752839973	-0.9108906453137571
I	430796	431032	-0.5308010368918707	-1.4289086003929883	-1.0122359617281769	-1.011311551271859	-1.6999440473520149
I	431261	431301	0.4674020648002625	0.9009004443883896	0.6458109837025404	0.44645526334643365	-0.10915421326644718
I	431367	431831	0.790539371042416	1.289159824044026	0.08654193617082362	0.360354999882161	-0.46238265458317795
I	434102	434421	0.07805254800846584	-0.5326242762673238	-1.1016269944678279	-0.6742920740084215	-1.4463608440093485
I	435113	435340	0.08463790632029462	-0.6996947104185163	-0.33656297368100035	-0.4716348868470623	-1.1593546519458031
I	436953	437373	-0.382325581567628	-0.38163506410395104	-0.8683732536222254	-0.815900300017425	-0.5685512647564922
I	439141	439360	-0.6865607372157649	0.11858271841878353	-1.1555759531177887	-0.8903040010907334	-0.8652240361797211
I	444846	445721	0.6363758411516462	0.6889493552943639	-0.42768843388148714	-0.6272169728306363	-0.8586791451590402
I	446051	446071	-1.5027600526809692	-0.4279690086841583	-0.8760150074958801	-0.4682619869709015	-0.5349429845809937
I	446175	446273	-0.694421358254491	-1.874137054900734	-0.5859038340193885	-0.8046146023030184	-0.6426489460377061
I	449722	450726	0.15353748439317677	0.09737597438918638	-0.049686926503580406	-0.12774547979651218	-0.7722793291099517
I	450860	451535	-0.12113340712255902	-0.7008982251363772	-0.6260109597092701	-0.9886869827354395	-0.5530219584884536
I	463128	463599	-0.347993841424442	-0.6122309891882722	-0.7713384765364435	-1.6593981053672273	-0.9359217720410753
I	469592	469890	0.6746515898946548	0.7356432119771938	0.4127962798030184	-0.7835061067415264	-1.7115232833229856
I	469981	470732	0.6905093718712007	-0.12642093469077514	-0.5449250710684156	-0.36746458149578337	-0.924816171429089
I	473792	474053	0.12715066399896283	-0.6169732842180464	-0.4405870912917729	-0.23144110762496334	-1.5732655289486563
I	475354	475543	2.417502232960292	1.5317013260548709	0.9257878966274715	2.304202118247905	-0.8545738009233323
I	476474	477036	-0.2687604950270301	0.05537025038330249	-0.00835021518028318	-0.49512363157816747	-0.9178376031436318
I	479228	480014	1.1348875525191844	1.1891264529856107	0.5404247108505655	0.11054743237421835	-0.5000616457646845
I	482607	483263	-1.0038539817011574	-1.0990287149914189	-1.3102552886916006	-1.5644037941408275	-0.5161481504442125
I	485723	486472	0.1941150234644121	0.24592856830421173	-0.552952165752699	-0.8188744963747319	-0.8317600757042779
I	489023	489109	-0.5235818904326406	-0.5112073965543924	-0.7050238695255545	-0.2537889478858127	-0.6413956005559411
I	491630	492181	-0.44558055934153107	-0.8861257198204147	-0.9174318215767506	-1.3074739628391994	-1.2843998958865441
I	491816	491859	0.16586521059967752	-0.24795474337283954	0.003252732805734457	-0.24926979285339976	-0.9977020801499833
I	496542	497927	0.43676104642682134	0.4058817674657498	-0.37094499550829724	-0.5792473999046677	-0.7720545200389215
I	498787	499027	-0.25117372221623857	-0.601615094114095	-0.9985465509196122	-0.2523391022139549	-0.9951331495617827
I	498878	499322	0.31638549447797976	-0.0030431194411305426	-0.525541159324348	0.046541015583988245	-0.2731431091019699
I	501117	501218	-0.023481912652749827	-0.159084684777968	-0.17409607187595846	-0.7938295254612914	-0.3555760652121931
I	501751	501914	-0.14578218191313597	0.08248564693505413	0.3758292166184794	0.4323750171193316	-0.7612465938176114
I	502577	502995	-0.4603763341808438	0.1871853837315617	-1.2800218476490541	-0.3431023766167471	-0.8306805354556398
I	504775	504900	-0.62467320561409	-0.6660351991653443	-0.1903409622143954	-0.9282702088356019	-1.0733284056186676
I	505543	505775	-0.607844672840217	-1.2514330708132735	-0.6723324775952717	-1.1076212086040398	-2.348741746668158
I	506243	506355	-0.8661804249776262	0.2794605249738587	0.0555098535093878	0.2518018284629631	-1.1493521545614516
I	507337	507605	0.709389893699493	0.4821174089143525	0.34115985526578196	-0.3031604192567183	-0.3347670644966524
I	507522	508115	0.266284089288902	0.42157890677568305	0.1646168911597938	0.12553782397362875	-0.364852255012394
I	511091	511293	-0.9155948206339732	-0.021209223159026392	-0.8894160250294032	0.5123773015814252	-0.2565984186338316
I	512827	513382	-0.30660546973750397	-0.7934237364511769	-0.4315421533342954	-0.7212620343039702	-0.884736384870904
I	513967	514791	0.16086811432560674	-0.039601183678339986	0.20485637368507756	-0.01402704569321234	-0.28438559351615533
I	514641	514921	0.5575231700071267	0.45127097964286805	0.000132291138704334	0.04396301965628351	0.41257628763892823
I	517076	517504	0.02828417568702564	0.24862727797894835	-0.6074721560091059	-0.8906047981597971	-0.9029986711140617
I	517416	517816	1.1325195983052254	1.468886310569942	0.30236257426440716	-0.025353217485826463	-0.5229570793919265
I	525577	526412	-0.783527132228463	-0.5013764078288735	-0.6523264944110801	-1.3113461190412143	-1.663889550854346
I	526760	526803	0.8796697799549547	0.4043850268042365	1.0432592394740083	1.0757245629332786	-1.1678229875342792
I	527023	527036	0.793157696723938	1.6482407679924598	0.5816125594652616	1.0250030480898344	0.17319561884953424
I	527267	527275	0.7788230180740356	1.0290800333023071	0.2220969945192337	1.0130200386047363	-1.3717399835586548
I	527416	527474	-0.2675338514663022	0.8197760962206742	-0.20160848557435232	-0.0332044303931039	-0.9731922735427988
I	527702	527713	-1.8158700466156006	-0.251460999250412	-2.2454299926757812	-1.869420051574707	-1.6828700304031372
I	527782	528056	-1.014250968657706	0.5085654635607761	-1.573591475830461	-1.2390003126033031	-0.7054440129521119
I	528064	528541	-0.0481418972938425	0.20305934774863146	-0.02268840366314542	-0.4056852056920153	-0.7121194553909534
I	529167	529395	-0.1662326783203242	-0.6252117613167093	-0.11798492119761936	-0.325839600873	-1.0243391433828755
I	531555	531981	0.5227502989167339	0.1996352272764058	-0.16179649107717853	-1.0225689038284507	-0.3922789968714717
I	531794	532273	0.5480766147997285	0.7005017290129044	-0.6220371897268209	-0.23555667762837076	-0.2044837533774356
I	534120	535058	0.9851437781360358	0.8442756453023028	0.36871784071932473	-0.14313747235198515	-0.6220063287617047
I	539487	540012	0.022313158422531117	-0.30781926918597446	-1.5524763414689473	-0.5320050120637531	-1.2104592655386244
I	539919	540341	0.7446383526681158	1.2424603140255286	0.31255370844596936	0.4874527817547886	-0.1577454206855941
I	541576	542103	-0.3261892781840316	-0.2525071187379577	-0.3485321019320224	-0.49377208242839665	-1.1004259855163052
I	543054	543483	0.06276483858511121	0.10701058372108392	-0.7188744659607227	-0.33558293152166346	-0.7845048330863178
I	543464	544030	-0.27549518222588215	-0.3319575982925222	-1.6777497158770847	-1.4058749046005545	-1.7382331062174097
I	544127	544665	0.883790261184859	0.9687339027021011	0.8255774109385436	0.2275202062714942	0.10316120066808114
I	546664	547115	0.7498680938803436	0.7268464435759247	0.5920749055665655	0.5042384381503064	0.023199365160143016
I	548768	549214	-0.20871216801283338	-0.08036822103999655	-0.2514948804399224	-0.44084142295501694	-0.6870117436242478
I	549380	549658	0.4085671419927703	0.04111617848297192	0.7064991201986618	-0.16057593879966642	-0.9290869041955728
I	552888	553595	-0.8387860008311238	-0.9148702360426183	-1.1144974587967322	-1.094703515124793	-0.818868789605828
I	555903	556109	0.7716571239085452	0.6877805825720713	0.9040214283735428	1.1550480700233607	0.526190466238457
I	558109	559051	0.587395394602652	1.0049769694334383	-0.11800052391748769	0.22824638083229148	-0.360742939424616
I	558909	559323	0.632302737151439	0.669368523798415	-0.6369943939833249	-0.7232459706348785	-1.323470404398614
I	560824	561162	0.09252519353662104	0.19070225136255373	0.15380887541721558	-0.4066905214302462	-1.2969746754243667
I	564782	565073	0.48054119423543873	0.43819795955369356	-0.44777335680275515	-0.6588237436161828	-1.0538977159833682
I	565035	566132	0.7627607934998727	0.9752217195244844	0.126993022908269	0.07700544957149649	-0.4325436853862613
I	570753	571699	0.10610255267604964	-0.20621407482639176	-0.21727986983970657	-0.32400622462621453	-0.9320578575537524
I	574652	575267	0.8123382256404171	0.9996522774056691	-0.03743568326884169	0.47622270149186374	-0.6769897657908439
I	579353	579884	-0.41064543811264126	-1.1107427429849819	-0.8407102324868326	-0.9485501393310992	-1.389777190828952
I	579573	579948	-0.5808717411905527	-0.49660553046067557	-0.8175299237569174	-0.7169058074951172	-1.5529321274757386
I	583873	584402	-0.17762333506080966	-0.37358818842636843	-0.3610321051795	-0.411189458419222	-1.3269535353819228
I	584478	585281	-0.4425515079142	-0.8406271515272623	-0.9220140276632155	-1.2607939776922965	-1.0159413642930808
I	585266	585872	-0.4029254775568105	-0.3508701801354607	-0.14148301769834837	-1.0116776841701847	-0.035533825660942014
